Disaster,Location,District,Year,Month,Day,Rainfall(mm),Flood
Flood,Kalapaluwawa,Colombo,2006,10,5,369.0,0
Flood,Kothalawala,Colombo,2006,10,8,369.0,0
Flood,Raggahawatta,Colombo,2014,2,6,19.5,1
Flood,Padukka,Colombo,2014,2,6,19.5,1
Flood,Colombo Cinaman Grand,Colombo,2014,2,6,19.5,1
Flood,Colombo Cinaman Grand,Colombo,2007,3,5,130.0,1
Flood,Avissawella,Colombo,2014,2,6,19.5,1
Flood,Dedigamuwa,Colombo,2006,10,29,369.0,0
Flood,Moratuwa,Colombo,2008,6,1,186.0,1
Flood,Sri Jayawardanapura Kotte,Colombo,2010,4,30,482.9,1
Flood,Ratmalana,Colombo,2010,5,14,727.8,1
Flood,Thimbirigasyaya,Colombo,2010,4,30,482.9,1
Flood,Colombo,Colombo,2007,5,27,382.0,0
Flood,Ratmalana,Colombo,2010,5,24,727.8,1
Flood,Ratmalana,Colombo,2010,5,17,727.8,1
Flood,Ratmalana,Colombo,2010,5,13,727.8,1
Flood,Moratuwa,Colombo,2010,5,16,727.8,1
Flood,Moratuwa,Colombo,2010,5,13,727.8,1
Flood,Khettarama,Colombo,2006,10,27,369.0,1
Flood,Grandpass South,Colombo,2006,10,27,369.0,1
Flood,Kesbewa,Colombo,2010,5,14,727.8,1
Flood,Kesbewa,Colombo,2010,5,13,727.8,1
Flood,Nawagampura,Colombo,2006,10,27,369.0,1
Flood,Mahawatta,Colombo,2006,10,27,369.0,1
Flood,Maharagama,Colombo,2010,5,14,727.8,1
Flood,Hanwella,Colombo,2010,5,17,727.8,1
Flood,Colombo,Colombo,2010,5,18,727.8,1
Flood,Colombo,Colombo,2010,5,14,727.8,1
Flood,Kolonnawa,Colombo,2010,5,17,727.8,1
Flood,Kolonnawa,Colombo,2010,5,18,727.8,1
Flood,Kolonnawa,Colombo,2010,5,22,727.8,1
Flood,Kolonnawa,Colombo,2010,5,14,727.8,1
Flood,Kaduwela,Colombo,2010,5,22,727.8,1
Flood,Kaduwela,Colombo,2010,5,18,727.8,1
Flood,Homagama,Colombo,2010,5,18,727.8,1
Flood,Sri Jayawardanapura Kotte,Colombo,2007,5,5,382.0,1
Flood,Ratmalana,Colombo,2007,5,28,382.0,0
Flood,Moratuwa,Colombo,2003,6,19,186.0,0
Flood,Thunadahena,Colombo,2007,11,9,310.0,0
Flood,Dehiwala,Colombo,2010,11,10,971.5,1
Flood,Kaduwela,Colombo,2010,11,10,971.5,1
Flood,Hanwella,Colombo,2010,11,10,971.5,1
Flood,Maharagama,Colombo,2010,11,10,971.5,1
Flood,Kesbewa,Colombo,2010,11,10,971.5,1
Flood,Ratmalana,Colombo,2010,11,10,971.5,1
Flood,Sri Jayawardanapura Kotte,Colombo,2010,11,10,971.5,1
Flood,Moratuwa,Colombo,2010,11,12,971.5,1
Flood,Thimbirigasyaya,Colombo,2010,11,10,971.5,1
Flood,Kolonnawa,Colombo,2010,11,10,971.5,1
Flood,Colombo,Colombo,2010,11,10,971.5,1
Flood,Thimbirigasyaya,Colombo,2007,5,5,382.0,1
Flood,Orugodawatta,Colombo,2008,1,6,62.0,1
Flood,Kotuvila,Colombo,2008,1,6,62.0,1
Flood,Kotikawatta East,Colombo,2008,1,6,62.0,1
Flood,Ambathale,Colombo,2008,1,6,62.0,1
Flood,Kelanimulla,Colombo,2008,1,6,62.0,1
Flood,Halmulla,Colombo,2008,1,6,62.0,1
Flood,Sedawatta,Colombo,2008,1,6,62.0,1
Flood,Kuruniyawatta,Colombo,2008,1,6,62.0,1
Flood,Thimbirigasyaya,Colombo,2008,6,1,186.0,1
Flood,Wellampitiya,Colombo,2008,1,6,62.0,1
Flood,Ratmalana,Colombo,2007,6,20,186.0,1
Flood,Moratuwa,Colombo,2008,11,8,310.0,1
Flood,Sri Jayawardanapura Kotte,Colombo,2008,10,25,369.0,1
Flood,Moratuwa,Colombo,2008,11,19,310.0,0
Flood,Moratuwa,Colombo,2008,10,25,369.0,1
Flood,Maharagama,Colombo,2008,10,25,369.0,1
Flood,Colombo,Colombo,2008,10,25,369.0,1
Flood,Hanwella,Colombo,2008,10,25,369.0,1
Flood,Raggahawatta,Colombo,2004,9,25,236.0,1
Flood,Kesbewa,Colombo,2004,9,25,236.0,1
Flood,Megoda Kolonnawa,Colombo,2004,9,25,236.0,1
Flood,Wedikanda,Colombo,2012,7,18,41.1,1
Flood,Seethawaka,Colombo,2012,10,19,507.3,1
Flood,Mahawatta,Colombo,2002,10,23,369.0,0
Flood,Wedikanda,Colombo,2014,8,23,255.4,1
Flood,Borella Watta And Watta,Colombo,2002,10,26,369.0,0
Flood,Wedikanda,Colombo,2014,12,8,476.5,1
Flood,Maligawatta,Colombo,2002,10,16,369.0,0
Flood,Raggahawatta,Colombo,2005,11,22,310.0,1
Flood,Maligagodella,Colombo,2005,11,22,310.0,1
Flood,Lakshapathiya,Colombo,2006,11,29,310.0,0
Flood,Bokundara,Colombo,2006,12,16,168.0,0
Flood,Kalapaluwawa,Colombo,2007,11,26,310.0,0
Flood,Moratuwa,Colombo,2007,6,20,186.0,1
Flood,Ratmalana,Colombo,2006,7,14,125.0,0
Flood,Welewatta,Colombo,2008,1,6,62.0,1
Flood,Mahawatta,Colombo,2008,1,6,62.0,1
Flood,Kesbewa,Colombo,2007,5,13,382.0,0
Flood,Maharagama,Colombo,2007,5,23,382.0,0
Flood,Kaduwela,Colombo,2007,11,15,310.0,0
Flood,Kesbewa,Colombo,2006,12,12,168.0,0
Flood,Moratuwa,Colombo,2006,11,20,310.0,0
Flood,Sri Jayawardanapura Kotte,Colombo,2010,9,22,306.6,1
Flood,Ratmalana,Colombo,2010,8,12,14.7,1
Flood,Colombo,Colombo,2010,6,20,200.4,1
Flood,Kahathuduwapanagoda,Colombo,2006,10,20,369.0,1
Flood,Megoda Kolonnawa,Colombo,2013,2,6,164.3,1
Flood,Dehiwala,Colombo,2003,5,10,382.0,0
Flood,Padukka,Colombo,2003,4,5,253.0,0
Flood,Moratuwa,Colombo,2013,2,6,164.3,1
Flood,Moratuwa,Colombo,2005,11,26,310.0,0
Flood,Ratmalana,Colombo,2005,10,27,369.0,0
Flood,Colombo,Colombo,2002,10,16,369.0,0
Flood,Thimbirigasyaya,Colombo,2002,10,2,369.0,0
Flood,Kolonnawa,Colombo,2007,5,3,382.0,1
Flood,Mahawatta,Colombo,2013,6,13,260.4,1
Flood,Sri Jayawardanapura Kotte,Colombo,2008,6,1,186.0,1
Flood,Moratuwa,Colombo,2002,7,23,125.0,0
Flood,Kaduwela,Colombo,2006,10,10,369.0,0
Flood,Megoda Kolonnawa,Colombo,2008,1,6,62.0,1
Flood,Wedikanda,Colombo,2013,5,26,404.5,1
Flood,Grandpass,Colombo,2004,1,11,62.0,1
Flood,Kahathuduwapanagoda,Colombo,2008,1,6,62.0,1
Flood,Raggahawatta,Colombo,2008,1,6,62.0,1
Flood,Mahadeniya,Colombo,2007,11,2,310.0,0
Flood,Avissawella,Colombo,2008,1,6,62.0,1
Flood,Kotuwegoda,Colombo,2007,11,19,310.0,0
Flood,Pannipitiya,Colombo,2007,4,25,253.0,0
Flood,Hanwella,Colombo,2008,10,3,369.0,0
Flood,Colombo,Colombo,2008,10,14,369.0,0
Flood,Maharagama,Colombo,2008,10,20,369.0,0
Flood,Moratuwa,Colombo,2008,10,3,369.0,0
Flood,Sri Jayawardanapura Kotte,Colombo,2008,10,8,369.0,0
Flood,Kaduwela,Colombo,2008,10,23,369.0,0
Flood,Moratuwa,Colombo,2008,10,1,369.0,0
Flood,Colombo,Colombo,2008,4,3,253.0,0
Flood,Kolonnawa,Colombo,2008,4,16,253.0,0
Flood,Kaduwela,Colombo,2008,4,6,253.0,0
Flood,Hanwella,Colombo,2008,4,18,253.0,0
Flood,Kesbewa,Colombo,2007,4,18,253.0,0
Flood,Moratuwa,Colombo,2002,10,20,369.0,1
Flood,Maligawatta,Colombo,2007,4,5,253.0,1
Flood,Moratuwa,Colombo,2005,11,11,310.0,0
Flood,Boralla,Colombo,2004,1,11,62.0,1
Flood,Hanwella,Colombo,2011,5,14,197.8,0
Flood,Homagama,Colombo,2010,5,9,727.8,0
Flood,Homagama,Colombo,2013,10,19,140.3,1
Flood,Egoda Uyana Central,Colombo,2004,9,14,236.0,0
Flood,Katubedda,Colombo,2005,11,7,310.0,0
Flood,Kadalana,Colombo,2005,11,12,310.0,0
Flood,Indibedda East,Colombo,2005,11,16,310.0,0
Flood,Molpe,Colombo,2004,9,10,236.0,0
Flood,Molpe,Colombo,2004,9,23,236.0,0
Flood,Molpe,Colombo,2004,9,15,236.0,0
Flood,Egoda Uyana,Colombo,2004,3,4,130.0,0
Flood,Uyana North,Colombo,2003,2,8,69.0,0
Flood,Egoda Uyana,Colombo,2004,3,28,130.0,0
Flood,Sri Jayawardanapura Kotte,Colombo,2019,9,16,609.8,1
Flood,Thimbirigasyaya,Colombo,2019,9,16,609.8,1
Flood,Egoda Uyana,Colombo,2004,3,9,130.0,0
Flood,Angulana South,Colombo,2003,11,24,310.0,0
Flood,Angulana South,Colombo,2003,11,4,310.0,0
Flood,Colombo Cinaman Grand,Colombo,2005,11,9,310.0,0
Flood,Kolonnawa,Colombo,2017,5,3,343.4,0
Flood,Maharagama,Colombo,2019,9,24,609.8,1
Flood,Egoda Uyana,Colombo,2004,3,5,130.0,0
Flood,Kaduwela,Colombo,2007,5,4,382.0,1
Flood,Koralawella South,Colombo,2002,6,21,186.0,0
Flood,Kaluaggala,Colombo,2005,11,28,310.0,0
Flood,Thimbirigasyaya,Colombo,2018,10,7,539.7,0
Flood,Kolonnawa,Colombo,2018,10,3,539.7,0
Flood,Moratuwa,Colombo,2018,10,20,539.7,0
Flood,Maharagama,Colombo,2018,10,29,539.7,0
Flood,Sri Jayawardanapura Kotte,Colombo,2018,10,27,539.7,0
Flood,Megoda Kolonnawa,Colombo,2005,11,8,310.0,0
Flood,Sri Jayawardanapura Kotte,Colombo,2018,9,28,263.7,0
Flood,Thimbirigasyaya,Colombo,2018,5,16,421.7,0
Flood,Avissawella,Colombo,2006,6,18,186.0,0
Flood,Sri Jayawardanapura Kotte,Colombo,2018,5,25,421.7,0
Flood,Kaduwela,Colombo,2018,5,27,421.7,0
Flood,Welikanda North,Colombo,2008,1,6,62.0,1
Flood,Colombo,Colombo,2018,5,11,421.7,0
Flood,Kaluaggala,Colombo,2005,11,8,310.0,0
Flood,Dehiwala,Colombo,2018,5,29,421.7,0
Flood,Homagama,Colombo,2018,5,13,421.7,0
Flood,Kolonnawa,Colombo,2018,5,12,421.7,0
Flood,Hanwella,Colombo,2018,5,11,421.7,0
Flood,Kesbewa,Colombo,2018,5,29,421.7,0
Flood,Thimbirigasyaya,Colombo,2019,9,24,609.8,1
Flood,Sri Jayawardanapura Kotte,Colombo,2019,9,24,609.8,1
Flood,Moratuwa,Colombo,2019,9,24,609.8,1
Flood,Mahawatta,Colombo,2010,10,11,158.3,1
Flood,Nawagampura,Colombo,2006,10,26,369.0,0
Flood,Mahawatta,Colombo,2006,10,8,369.0,0
Flood,Kotahena East,Colombo,2010,10,11,158.3,1
Flood,Mattakkuliya,Colombo,2010,10,11,158.3,1
Flood,Suduwella,Colombo,2010,10,11,158.3,1
Flood,Maligawatta West,Colombo,2010,10,11,158.3,1
Flood,Aluthkade East,Colombo,2010,10,11,158.3,1
Flood,Madampitiya,Colombo,2010,10,11,158.3,1
Flood,Modara,Colombo,2010,10,11,158.3,1
Flood,Maligakanda,Colombo,2010,10,11,158.3,1
Flood,Wijayapura,Colombo,2010,10,11,158.3,1
Flood,Wadulla,Colombo,2010,10,11,158.3,1
Flood,Mulleriyawa South,Colombo,2010,10,11,158.3,1
Flood,Meethotamulla,Colombo,2010,10,11,158.3,1
Flood,Orugodawatta,Colombo,2010,10,11,158.3,1
Flood,Udumulla North,Colombo,2010,10,11,158.3,1
Flood,Salamulla,Colombo,2010,10,11,158.3,1
Flood,Panchchikawatta,Colombo,2010,10,11,158.3,1
Flood,Grandpass South,Colombo,2006,10,9,369.0,0
Flood,Khettarama,Colombo,2006,10,12,369.0,0
Flood,Aluthmawatha,Colombo,2010,10,11,158.3,1
Flood,Colombo,Colombo,2019,9,24,609.8,1
Flood,Kaduwela,Colombo,2019,9,24,609.8,1
Flood,Bloemendhal,Colombo,2010,10,11,158.3,1
Flood,Padukka,Colombo,2017,5,24,343.4,0
Flood,Homagama,Colombo,2017,5,7,343.4,0
Flood,Sri Jayawardanapura Kotte,Colombo,2017,5,29,343.4,0
Flood,Kolonnawa,Colombo,2017,5,5,343.4,0
Flood,Colombo,Colombo,2017,5,8,343.4,0
Flood,Kaduwela,Colombo,2017,5,8,343.4,0
Flood,Hanwella,Colombo,2017,5,13,343.4,0
Flood,Maradana,Colombo,2010,10,11,158.3,1
Flood,Grandpass North,Colombo,2006,10,2,369.0,0
Flood,Nawagampura,Colombo,2010,10,11,158.3,1
Flood,Kettaramaya,Colombo,2010,10,11,158.3,1
Flood,Lunupokuna,Colombo,2010,10,11,158.3,1
Flood,Grandpass North,Colombo,2010,10,11,158.3,1
Flood,Samanthapura,Colombo,2010,10,11,158.3,1
Flood,Grandpass South,Colombo,2010,10,11,158.3,1
Flood,New Bazaar,Colombo,2010,10,11,158.3,1
Flood,Colombo,Colombo,2018,10,21,539.7,0
Flood,Singhapura,Colombo,2010,10,11,158.3,1
Flood,Hanwella,Colombo,2018,10,15,539.7,0
Flood,Homagama,Colombo,2018,10,11,539.7,0
Flood,Kahathuduwapanagoda,Colombo,2006,10,8,369.0,0
Flood,Pahala Bomoriya,Colombo,2005,11,15,310.0,0
Flood,Nawagamuwa,Colombo,2005,11,16,310.0,0
Flood,Subuthipura,Colombo,2005,11,2,310.0,0
Flood,Welivita,Colombo,2005,11,6,310.0,0
Flood,Thalahena North,Colombo,2005,11,5,310.0,0
Flood,Kaduwela,Colombo,2005,11,13,310.0,0
Flood,Welihinda,Colombo,2005,11,11,310.0,0
Flood,Nawagamuwa South,Colombo,2005,11,29,310.0,0
Flood,Malambe North,Colombo,2005,11,26,310.0,0
Flood,Wakewatta,Colombo,2005,11,13,310.0,0
Flood,Ambilladeniya,Colombo,2005,11,23,310.0,0
Flood,Thalangama North,Colombo,2005,11,12,310.0,0
Flood,Kaduwela,Colombo,2019,9,10,609.8,0
Flood,Colombo,Colombo,2019,9,14,609.8,0
Flood,Moratuwa,Colombo,2019,9,14,609.8,0
Flood,Sri Jayawardanapura Kotte,Colombo,2019,9,20,609.8,0
Flood,Thimbirigasyaya,Colombo,2019,9,2,609.8,0
Flood,Udumulla,Colombo,2005,11,19,310.0,0
Flood,Maharagama,Colombo,2019,9,17,609.8,0
Flood,Ranala,Colombo,2005,11,3,310.0,0
Flood,Nawagamuwa,Colombo,2006,10,4,369.0,0
Flood,Raggahawatta,Colombo,2014,2,1,19.5,0
Flood,Padukka,Colombo,2014,2,20,19.5,0
Flood,Colombo Cinaman Grand,Colombo,2014,2,24,19.5,0
Flood,Avissawella,Colombo,2014,2,18,19.5,0
Flood,Homagama Kahathuduwa,Colombo,2005,11,19,310.0,0
Flood,Grandpass,Colombo,2004,1,22,62.0,0
Flood,Welivita,Colombo,2006,10,30,369.0,0
Flood,Malambe North,Colombo,2006,10,16,369.0,0
Flood,Wakewatta,Colombo,2006,10,7,369.0,0
Flood,Welihinda,Colombo,2006,10,30,369.0,0
Flood,Wedikanda,Colombo,2014,12,10,476.5,0
Flood,Thunadahena,Colombo,2006,10,15,369.0,0
Flood,Wedikanda,Colombo,2014,8,8,255.4,0
Flood,Boralla,Colombo,2004,1,7,62.0,0
Flood,Hokandara North,Colombo,2006,10,7,369.0,0
Flood,Thaldiyawala,Colombo,2006,10,12,369.0,0
Flood,Pahala Bomoriya A,Colombo,2006,10,15,369.0,0
Flood,Kotuwegoda,Colombo,2006,10,18,369.0,0
Flood,Pahala Bomoriya B,Colombo,2006,10,16,369.0,0
Flood,Batapotha,Colombo,2005,11,18,310.0,0
Flood,Malambe West,Colombo,2005,11,4,310.0,0
Flood,Kothalawala,Colombo,2005,11,19,310.0,0
Flood,Colombo,Colombo,2016,5,15,752.4,1
Flood,Kolonnawa,Colombo,2016,5,15,752.4,1
Flood,Hanwella,Colombo,2016,5,8,752.4,1
Flood,Welikanda North,Colombo,2008,10,2,369.0,0
Flood,Ratmalana East,Colombo,2005,11,30,310.0,0
Flood,Raggahawatta,Colombo,2008,10,3,369.0,0
Flood,Attidiya North,Colombo,2005,11,16,310.0,0
Flood,Welikanda North,Colombo,2009,11,18,310.0,1
Flood,Kesbewa,Colombo,2016,5,15,752.4,1
Flood,Mahawatta,Colombo,2009,11,18,310.0,1
Flood,Vihara,Colombo,2005,11,15,310.0,0
Flood,Thimbirigasyaya,Colombo,2007,5,13,382.0,0
Flood,Ratmalana East,Colombo,2006,10,21,369.0,0
Flood,Kandawala,Colombo,2006,10,14,369.0,0
Flood,Megoda Kolonnawa,Colombo,2006,10,7,369.0,0
Flood,Kaduwela,Colombo,2018,10,4,539.7,0
Flood,Ratmalana,Colombo,2018,10,16,539.7,0
Flood,Padukka,Colombo,2018,10,7,539.7,0
Flood,Colombo Cinaman Grand,Colombo,2009,11,18,310.0,1
Flood,Moratuwa,Colombo,2016,5,15,752.4,1
Flood,Hanwella,Colombo,2016,5,15,752.4,1
Flood,Thimbirigasyaya,Colombo,2016,5,15,752.4,1
Flood,Hokandara North,Colombo,2005,11,13,310.0,0
Flood,Dadigamuwa,Colombo,2005,11,12,310.0,0
Flood,Ihala Bomiriya,Colombo,2005,11,5,310.0,0
Flood,Thimbirigasyaya,Colombo,2019,9,18,609.8,0
Flood,Sri Jayawardanapura Kotte,Colombo,2019,9,29,609.8,0
Flood,Kandawala,Colombo,2004,9,17,236.0,0
Flood,Avissawella,Colombo,2008,10,23,369.0,0
Flood,Wedikanda,Colombo,2005,11,8,310.0,0
Flood,Mahawatta,Colombo,2008,10,9,369.0,0
Flood,Pannipitiya,Colombo,2008,10,24,369.0,0
Flood,Pirivena,Colombo,2005,11,26,310.0,0
Flood,Egoda Uyana South,Colombo,2008,10,29,369.0,0
Flood,Katukurundawtta,Colombo,2005,11,21,310.0,0
Flood,Homagama,Colombo,2016,5,15,752.4,1
Flood,Sri Jayawardanapura Kotte,Colombo,2016,5,15,752.4,1
Flood,Maharagama,Colombo,2016,5,15,752.4,1
Flood,Ratmalana,Colombo,2016,5,15,752.4,1
Flood,Padukka,Colombo,2016,5,15,752.4,1
Flood,Kaduwela,Colombo,2016,5,15,752.4,1
Flood,Kesbewa,Colombo,2018,10,20,539.7,0
Flood,Ambathale,Colombo,2010,10,11,158.3,1
Flood,Kirula,Colombo,2010,5,29,727.8,0
Flood,Megoda Kolonnawa,Colombo,2010,10,11,158.3,1
Flood,Padukka,Colombo,2011,5,28,197.8,0
Flood,Homagama,Colombo,2011,5,11,197.8,0
Flood,Raggahawatta,Colombo,2008,10,25,369.0,1
Flood,Homagama,Colombo,2006,10,20,369.0,1
Flood,Thimbirigasyaya,Colombo,2004,11,1,310.0,1
Flood,Colombo,Colombo,2004,11,1,310.0,1
Flood,Colombo,Colombo,2007,5,4,382.0,1
Flood,Kolonnawa,Colombo,2011,5,28,197.8,0
Flood,Kaduwela,Colombo,2014,6,24,238.7,0
Flood,Kolonnawa,Colombo,2015,9,11,631.4,0
Flood,Thimbirigasyaya,Colombo,2014,6,21,238.7,0
Flood,Hanwella,Colombo,2008,6,1,186.0,1
Flood,Kaduwela,Colombo,2008,6,1,186.0,1
Flood,Homagama,Colombo,2008,6,1,186.0,1
Flood,Hanwella,Colombo,2014,6,8,238.7,0
Flood,Thimbirigasyaya,Colombo,2005,11,21,310.0,1
Flood,Padukka,Colombo,2014,6,26,238.7,0
Flood,Welikanda North,Colombo,2008,10,25,369.0,1
Flood,Kaduwela,Colombo,2011,5,18,197.8,0
Flood,Egoda Uyana South,Colombo,2008,10,25,369.0,1
Flood,Maharagama,Colombo,2013,7,19,198.2,0
Flood,Kolonnawa,Colombo,2013,7,15,198.2,0
Flood,Thimbirigasyaya,Colombo,2013,7,2,198.2,0
Flood,Avissawella,Colombo,2008,4,17,253.0,0
Flood,Raggahawatta,Colombo,2008,4,6,253.0,0
Flood,Megoda Kolonnawa,Colombo,2008,4,25,253.0,0
Flood,Mahawatta,Colombo,2008,4,1,253.0,0
Flood,Padukka,Colombo,2015,3,26,220.9,1
Flood,Kolonnawa,Colombo,2014,12,27,476.5,1
Flood,Thimbirigasyaya,Colombo,2007,5,3,382.0,1
Flood,Angulana North,Colombo,2008,8,11,114.0,1
Flood,Gothamipura,Colombo,2007,5,5,382.0,1
Flood,Avissawella,Colombo,2008,10,25,369.0,1
