Disaster,Location,District,Year,Month,Day,Rainfall(mm),Landslide
Landslide,Bambarabotuwa(GN),Ratnapura,2009,10,6,561.4,0
Landslide,Keppitiyagoda South(GN),Galle,2009,5,18,291.0,0
Landslide,Maskeliya(GN),Nuwara Eliya,2009,6,27,179.0,0
Landslide,Seethaeliya(GN),Nuwara Eliya,2009,12,27,235.0,1
Landslide,Maligapurana(GN),Kandy,2009,1,27,97.6,0
Landslide,Gampolawela(GN),Kandy,2009,1,27,97.6,0
Landslide,Walakada(GN),Ratnapura,2009,3,25,273.9,0
Landslide,Hakuruthale(GN),Nuwara Eliya,2009,10,11,374.0,1
Landslide,Sandrinham(GN),Nuwara Eliya,2009,1,7,130.0,1
Landslide,Thalawakele(GN),Nuwara Eliya,2009,2,7,108.0,1
Landslide,Uda Padiyapelella(GN),Nuwara Eliya,2009,11,6,331.0,0
Landslide,Neluwathukanda(GN),Kegalle,2009,8,16,197.0,0
Landslide,Yatiyanthota(GN),Kegalle,2009,8,16,197.0,0
Landslide,Dehigama East(GN),Kandy,2009,11,4,373.6,1
Landslide,Malwanahinna(GN),Kandy,2009,3,1,158.5,1
Landslide,Delgasthenna(GN),Kandy,2009,5,15,302.6,1
Landslide,Thelambugahawatta(GN),Kandy,2009,5,24,302.6,1
Landslide,Walahena(GN),Kandy,2009,5,6,302.6,1
Landslide,Alawathugoda(GN),Kandy,2009,7,15,142.5,1
Landslide,Dunuvila(GN),Kandy,2009,8,20,148.6,1
Landslide,Thelambugahawatta(GN),Kandy,2009,10,14,469.2,1
Landslide,Kasawatta(GN),Kandy,2009,11,18,373.6,1
Landslide,Neerella(Gn),Kandy,2009,11,19,373.6,1
Landslide,Alawathugoda(GN),Kandy,2009,11,26,373.6,1
Landslide,Wattappola(GN),Kandy,2009,10,13,469.2,1
Landslide,Alapalawala West,Kandy,2009,10,14,469.2,1
Landslide,Hiddavulla West(GN),Kandy,2009,10,14,469.2,1
Landslide,Hiddamulla West(GN),Kandy,2009,11,10,373.6,1
Landslide,Hendeniya West(GN),Kandy,2009,10,3,469.2,1
Landslide,Kongala Central(GN),Matara,2009,10,16,268.0,1
Landslide,Galoya(GN),Kandy,2009,8,17,148.6,1
Landslide,Masgolla(GN),Kandy,2009,5,22,302.6,1
Landslide,Dekinda(GN),Kandy,2009,5,29,302.6,1
Landslide,No.2 1/2,Kandy,2009,11,4,373.6,1
Landslide,Kabulumulla(GN),Kegalle,2009,4,9,197.0,0
Landslide,Weragolla,Kandy,2009,11,4,373.6,1
Landslide,Muruthalawa.,Kandy,2009,11,4,373.6,1
Landslide,Lindula(GN),Nuwara Eliya,2009,3,7,120.0,1
Landslide,Kiribathkumbura(GN),Kandy,2009,10,14,469.2,1
Landslide,Gampalawela(GN),Kandy,2009,1,2,97.6,1
Landslide,Kadawathgama(GN),Kandy,2009,10,14,469.2,1
Landslide,Hawaeliya South(GN),Nuwara Eliya,2009,10,11,374.0,1
Landslide,Kodippilikanda(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Neeloya(GN),Kandy,2009,8,19,148.6,0
Landslide,Poorna Watta East(GN),Kandy,2009,9,11,207.1,1
Landslide,Dickoya(GN),Nuwara Eliya,2009,11,14,331.0,1
Landslide,Goradihela(GN),Nuwara Eliya,2009,11,16,331.0,1
Landslide,Kotapola South(GN),Matara,2009,11,22,305.0,1
Landslide,Pallekanda(GN),Ratnapura,2009,11,21,547.8,1
Landslide,Meegahahena(GN),Kandy,2009,11,20,373.6,1
Landslide,Kithalagama Central(GN),Matara,2009,11,25,305.0,1
Landslide,Sinhapitiya North(GN),Kandy,2009,3,12,158.5,1
Landslide,Ramboda(GN),Nuwara Eliya,2009,4,12,245.0,1
Landslide,Nallamale(GN),Badulla,2009,12,12,223.0,1
Landslide,Alagalla Ihala(GN),Kandy,2009,10,14,469.2,0
Landslide,Nuwara Eliya,Nuwara Eliya,2009,12,27,235.0,1
Landslide,Eildonhall(GN),Nuwara Eliya,2009,7,22,186.0,1
Landslide,Eildonhall(GN),Nuwara Eliya,2009,7,22,186.0,0
Landslide,Galahagama(GN),Badulla,2009,9,11,130.0,1
Landslide,Ramboda(GN),Nuwara Eliya,2009,4,12,245.0,0
Landslide,Doluwa West(GN),Kandy,2009,5,11,302.6,1
Landslide,Kosgulana(GN),Kaluthara,2009,10,31,203.2,1
Landslide,Kadawathgama(GN),Kandy,2009,10,14,469.2,0
Landslide,Meepagama(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Kukulegam South(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Koswatta(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Weddagala East(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Kalawana West(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Thapassarakanda(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Kiribathkumbura(GN),Kandy,2009,10,14,469.2,0
Landslide,Alagalla Ihala(GN),Kandy,2009,10,14,469.2,1
Landslide,Kukulegama North(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Wewelkandura(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Kudumiriya(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Hapugoda(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Thuduwa(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Gagalagamuwa(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Jathuwangoda(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Kalotuwawa(GN),Kandy,2009,4,13,351.5,0
Landslide,Ihala Alagalla(GN),Kandy,2009,10,16,469.2,1
Landslide,Sinhapitiya North(GN),Kandy,2009,3,12,158.5,0
Landslide,Ihala Walpola,Kandy,2009,10,12,469.2,1
Landslide,Summerset(GN),Nuwara Eliya,2009,2,7,108.0,1
Landslide,Delgoda East(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Neeloya(GN),Kandy,2009,8,19,148.6,1
Landslide,Delgoda West(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Dawgalagama(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Weddagala West(GN),Ratnapura,2009,8,16,300.6,1
Landslide,Elbedda(GN),Nuwara Eliya,2009,2,7,108.0,1
Landslide,Kirimetiya(GN),Nuwara Eliya,2009,9,30,232.0,1
Landslide,Golahela(GN),Kegalle,2009,8,19,197.0,1
Landslide,Near The Kalawana Police Station,Ratnapura,2009,8,16,300.6,1
Landslide,Uduwana(GN),Colombo,2009,8,16,114.0,1
Landslide,Weverly(GN),Nuwara Eliya,2009,10,14,374.0,1
Landslide,Meegahahena(GN),Kandy,2009,11,20,373.6,0
Landslide,Kithalagama Central(GN),Matara,2009,11,25,305.0,0
Landslide,Panabokka(GN),Kandy,2009,10,14,469.2,1
Landslide,Maligathenna(GN),Kandy,2009,10,14,469.2,1
Landslide,Pilapitiya(GN),Kandy,2009,10,14,469.2,1
Landslide,Kalotuwawa(GN),Kandy,2009,4,13,351.5,1
Landslide,Pallekanda(GN),Ratnapura,2009,11,21,547.8,0
Landslide,Aniwatta(GN),Kandy,2010,8,30,192.6,1
Landslide,Sinhapitiya North(GN),Kandy,2010,7,18,286.0,1
Landslide,Akkarawatta(GN),Kandy,2010,1,10,117.7,1
Landslide,Guruwela North(GN),Matale,2010,2,10,71.0,0
Landslide,Pandivita(GN),Matale,2010,2,12,71.0,0
Landslide,Ampitiya Udagama North(GN),Kandy,2010,7,17,286.0,1
Landslide,Beragala(GN),Badulla,2010,11,25,440.3,0
Landslide,Pattapola Ihalagama(GN),Kandy,2010,7,16,286.0,1
Landslide,Damunugasthenna(GN),Kandy,2010,1,10,117.7,1
Landslide,Getambe(GN),Kandy,2010,11,7,546.7,1
Landslide,Guruwela South(GN),Matale,2010,2,10,71.0,0
Landslide,Bowala(GN),Kurunegala,2010,2,10,1.5,0
Landslide,Damunugasthenna(GN),Kandy,2010,1,10,117.7,0
Landslide,Mirissala(GN),Kurunegala,2010,1,10,85.7,0
Landslide,Nilwakka(GN),Kegalle,2010,1,12,62.0,0
Landslide,Pinikahana(GN),Galle,2010,9,24,288.0,1
Landslide,Rokhill(GN),Kandy,2010,1,10,117.7,1
Landslide,Damunupola(GN),Kandy,2010,1,10,117.7,1
Landslide,Meepitiya(GN),Kegalle,2010,2,10,58.0,0
Landslide,Dahaata Wanguwa,Kandy,2010,1,10,117.7,1
Landslide,Buthkanda(GN),Ratnapura,2010,3,12,157.5,0
Landslide,Durekkanda(GN),Ratnapura,2010,6,19,451.5,0
Landslide,Yatawara Ihala(GN),Kandy,2010,1,10,117.7,1
Landslide,Gomaraya(GN),Kandy,2010,5,10,122.5,1
Landslide,Wedamulla(GN),Nuwara Eliya,2010,6,12,283.6,0
Landslide,Wedamulla(GN),Nuwara Eliya,2010,10,13,206.2,0
Landslide,Weligalla(GN),Kandy,2010,7,10,286.0,1
Landslide,Udakottamulla(GN),Kurunegala,2010,1,10,85.7,0
Landslide,Kuruwewa(GN),Matale,2010,2,10,71.0,1
Landslide,Aniwatta(GN),Kandy,2010,8,30,192.6,0
Landslide,Kandemada(GN),Matale,2010,2,10,71.0,0
Landslide,Rokhill(GN),Kandy,2010,1,10,117.7,0
Landslide,Damunupola(GN),Kandy,2010,1,10,117.7,0
Landslide,Dahaata Wanguwa,Kandy,2010,1,10,117.7,0
Landslide,Yatawara Ihala(GN),Kandy,2010,1,10,117.7,0
Landslide,Weligalla(GN),Kandy,2010,7,10,286.0,0
Landslide,Palle Aludeniya(GN),Kandy,2010,10,11,246.3,0
Landslide,Kirigankumbura(GN),Kandy,2010,11,18,546.7,0
Landslide,Ududullewa(GN),Kandy,2010,11,18,546.7,0
Landslide,Galgediyawa(GN),Kandy,2010,11,22,546.7,0
Landslide,Batagolladeniya(GN),Kandy,2010,11,22,546.7,0
Landslide,Thennekumbura(GN),Kandy,2010,11,24,546.7,0
Landslide,Mahaiyawa(GN),Kandy,2010,11,26,546.7,0
Landslide,Mavilmada(GN),Kandy,2010,11,26,546.7,0
Landslide,Moragahapitiya(GN),Matale,2010,2,10,71.0,0
Landslide,Akkarawatta(GN),Kandy,2010,1,10,117.7,0
Landslide,Nikathenna,Kandy,2010,4,12,284.2,0
Landslide,Kandy,Kandy,2010,4,12,284.2,0
Landslide,Inigala(GN),Kandy,2010,4,12,284.2,0
Landslide,Getahetta(GN),Ratnapura,2010,5,17,658.5,0
Landslide,Walavita(GN),Ratnapura,2010,5,17,658.5,0
Landslide,Wijeriya(GN),Ratnapura,2010,5,17,658.5,0
Landslide,Ittekanda(GN),Ratnapura,2010,5,17,658.5,0
Landslide,Gurudola(GN),Kaluthara,2010,10,11,203.2,0
Landslide,Sinhapitiya North(GN),Kandy,2010,7,18,286.0,0
Landslide,Pattapola Ihalagama(GN),Kandy,2010,7,16,286.0,0
Landslide,Getambe(GN),Kandy,2010,11,7,546.7,0
Landslide,Pinikahana(GN),Galle,2010,9,24,288.0,0
Landslide,Kuruwewa(GN),Matale,2010,2,10,71.0,0
Landslide,Asgiriya(GN),Kandy,2010,11,30,546.7,0
Landslide,Palle Aludeniya(GN),Kandy,2010,10,11,246.3,1
Landslide,Thennekumbura(GN),Kandy,2010,11,24,546.7,1
Landslide,Kirigankumbura(GN),Kandy,2010,11,18,546.7,1
Landslide,Kegalle,Kegalle,2010,10,2,374.0,0
Landslide,Kegalle,Kegalle,2010,12,1,156.0,0
Landslide,Rideegama,Kurunegala,2010,10,1,275.8,0
Landslide,Kothmale,Nuwara Eliya,2010,5,19,207.3,0
Landslide,Nuwara Eliya,Nuwara Eliya,2010,5,22,207.3,0
Landslide,Kothmale,Nuwara Eliya,2010,5,27,207.3,0
Landslide,Baddegama,Galle,2010,5,18,795.0,0
Landslide,Mahara,Gampaha,2010,2,19,36.0,0
Landslide,Kolonna,Ratnapura,2010,12,3,469.7,0
Landslide,Mawathagama,Kurunegala,2010,10,1,275.8,0
Landslide,Matale,Matale,2010,12,2,185.0,0
Landslide,Ukuwela,Matale,2010,10,2,341.0,0
Landslide,Elpitiya,Galle,2010,9,24,288.0,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,7,11,286.0,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,7,17,286.0,0
Landslide,Udapalatha,Kandy,2010,7,18,286.0,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,8,30,192.6,0
Landslide,Thumpane,Kandy,2010,10,1,246.3,0
Landslide,Alawwa,Kurunegala,2010,10,2,275.8,0
Landslide,Hatharaliyadda,Kandy,2010,10,1,246.3,0
Landslide,Ratnapura,Ratnapura,2010,6,19,451.5,0
Landslide,Walapane,Nuwara Eliya,2010,11,18,287.4,0
Landslide,Ingiriya,Kaluthara,2010,5,18,157.5,0
Landslide,Bulathsinhala,Kaluthara,2010,5,18,157.5,0
Landslide,Walallavita,Kaluthara,2010,4,20,137.2,0
Landslide,Mathugama,Kaluthara,2010,4,20,137.2,0
Landslide,Millaniya,Kaluthara,2010,6,3,106.7,0
Landslide,Kothmale,Nuwara Eliya,2010,9,29,161.9,0
Landslide,Nuwara Eliya,Nuwara Eliya,2010,10,6,206.2,0
Landslide,Kothmale,Nuwara Eliya,2010,10,7,206.2,0
Landslide,Kothmale,Nuwara Eliya,2010,12,6,252.6,0
Landslide,Kothmale,Nuwara Eliya,2010,10,13,206.2,0
Landslide,Galigamuwa,Kegalle,2010,4,26,197.0,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,5,19,122.5,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,6,1,189.2,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,5,23,122.5,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,5,15,122.5,0
Landslide,Akurana,Kandy,2010,4,24,284.2,0
Landslide,Nuwara Eliya,Nuwara Eliya,2010,3,27,134.4,0
Landslide,Hanguranketha,Nuwara Eliya,2010,5,3,207.3,0
Landslide,Badalkumbura,Monaragala,2010,5,3,117.0,0
Landslide,Udadumbara,Kandy,2010,10,1,246.3,0
Landslide,Pathadumbara,Kandy,2010,10,1,246.3,0
Landslide,Ramboda(GN),Nuwara Eliya,2010,7,10,188.0,0
Landslide,Mailapitiya(GN),Kandy,2010,5,12,122.5,1
Landslide,Inigala(GN),Kandy,2010,4,12,284.2,1
Landslide,Kandy,Kandy,2010,4,12,284.2,1
Landslide,Nikathenna,Kandy,2010,4,12,284.2,1
Landslide,Eheliyagoda,Ratnapura,2010,5,17,658.5,0
Landslide,Pitakanda(GN),Kandy,2010,11,30,546.7,1
Landslide,Asgiriya(GN),Kandy,2010,11,30,546.7,1
Landslide,Thittawela(GN),Kandy,2010,11,27,546.7,1
Landslide,Getahetta(GN),Ratnapura,2010,5,17,658.5,1
Landslide,Mavilmada(GN),Kandy,2010,11,26,546.7,1
Landslide,Mahaiyawa(GN),Kandy,2010,11,26,546.7,1
Landslide,Batagolladeniya(GN),Kandy,2010,11,22,546.7,1
Landslide,Galgediyawa(GN),Kandy,2010,11,22,546.7,1
Landslide,Hendeniya(GN),Kandy,2010,11,22,546.7,1
Landslide,Wewathenna(GN),Kandy,2010,11,22,546.7,1
Landslide,Ginigala(GN),Kandy,2010,11,20,546.7,1
Landslide,Dodamwala(GN),Kandy,2010,11,18,546.7,1
Landslide,Ududullewa(GN),Kandy,2010,11,18,546.7,1
Landslide,Dehigama North(GN),Kandy,2010,11,26,546.7,1
Landslide,Pathahewaheta,Kandy,2010,12,5,468.3,0
Landslide,Harispattuwa,Kandy,2010,12,4,468.3,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,12,4,468.3,0
Landslide,Udunuwara,Kandy,2010,10,7,246.3,0
Landslide,Udunuwara,Kandy,2010,11,10,546.7,0
Landslide,Yatinuwara,Kandy,2010,11,18,546.7,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,18,546.7,0
Landslide,Harispattuwa,Kandy,2010,11,20,546.7,0
Landslide,Udunuwara,Kandy,2010,11,22,546.7,0
Landslide,Udapalatha,Kandy,2010,11,22,546.7,0
Landslide,Poojapitiya,Kandy,2010,11,22,546.7,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,24,546.7,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,22,546.7,0
Landslide,Gurudola(GN),Kaluthara,2010,10,11,203.2,1
Landslide,Yatinuwara,Kandy,2010,11,26,546.7,0
Landslide,Yakmaditta(GN),Ratnapura,2010,5,17,658.5,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,26,546.7,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,27,546.7,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,30,546.7,0
Landslide,Ittekanda(GN),Ratnapura,2010,5,17,658.5,1
Landslide,Wijeriya(GN),Ratnapura,2010,5,17,658.5,1
Landslide,Walavita(GN),Ratnapura,2010,5,17,658.5,1
Landslide,Edanduwawa(GN),Kandy,2010,11,18,546.7,1
Landslide,Shanthipura(GN),Nuwara Eliya,2010,6,10,283.6,0
Landslide,Mailapitiya(GN),Kandy,2010,5,12,122.5,0
Landslide,Mathugama,Kaluthara,2010,11,10,218.4,0
Landslide,Hatharaliyadda,Kandy,2010,7,16,286.0,1
Landslide,Pallegama(GN),Kandy,2010,12,6,468.3,1
Landslide,Durekkanda(GN),Ratnapura,2010,6,19,451.5,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,7,11,286.0,1
Landslide,Alawathugoda(GN),Kandy,2010,4,24,284.2,1
Landslide,Dayagama(GN),Nuwara Eliya,2010,3,27,134.4,1
Landslide,Lippakelle(GN),Nuwara Eliya,2010,4,20,198.5,1
Landslide,Elpitiya,Galle,2010,9,24,288.0,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,7,17,286.0,1
Landslide,Rattota,Matale,2010,10,2,341.0,1
Landslide,Matale,Matale,2010,12,2,185.0,1
Landslide,Haldummulla,Badulla,2010,11,25,440.3,1
Landslide,Alawwa,Kurunegala,2010,10,2,275.8,1
Landslide,Mawathagama,Kurunegala,2010,10,1,275.8,1
Landslide,Rideegama,Kurunegala,2010,10,1,275.8,1
Landslide,Kegalle,Kegalle,2010,12,1,156.0,1
Landslide,Kegalle,Kegalle,2010,10,2,374.0,1
Landslide,Kolonna,Ratnapura,2010,12,3,469.7,1
Landslide,Ukuwela,Matale,2010,10,2,341.0,1
Landslide,Udapalatha,Kandy,2010,7,18,286.0,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,8,30,192.6,1
Landslide,Thumpane,Kandy,2010,10,1,246.3,1
Landslide,Dehiovita,Kegalle,2010,5,16,205.0,1
Landslide,Udadumbara,Kandy,2010,10,1,246.3,1
Landslide,Hatharaliyadda,Kandy,2010,10,1,246.3,1
Landslide,Ruwanwella,Kegalle,2010,4,30,197.0,1
Landslide,Gongitota (GN),Gampaha,2010,2,19,36.0,1
Landslide,Hipanwatta(GN),Galle,2010,5,17,795.0,1
Landslide,Ganegama South,Galle,2010,5,18,795.0,1
Landslide,Ramboda(GN),Nuwara Eliya,2010,9,29,161.9,0
Landslide,Galigamuwa,Kegalle,2010,4,26,197.0,1
Landslide,Haldummulla,Badulla,2010,5,26,175.2,1
Landslide,Watapuluwa West(GN),Kandy,2010,5,15,122.5,1
Landslide,Haldummulla,Badulla,2010,4,26,328.9,1
Landslide,Badalkumbura,Monaragala,2010,5,3,117.0,1
Landslide,Millaniya,Kaluthara,2010,6,3,106.7,1
Landslide,Mathugama,Kaluthara,2010,4,20,137.2,1
Landslide,Bulathsinhala,Kaluthara,2010,6,4,106.7,1
Landslide,Walallavita,Kaluthara,2010,4,20,137.2,1
Landslide,Bulathsinhala,Kaluthara,2010,5,18,157.5,1
Landslide,Ingiriya,Kaluthara,2010,5,18,157.5,1
Landslide,Ratnapura,Ratnapura,2010,6,19,451.5,1
Landslide,Kothmale,Nuwara Eliya,2010,12,5,252.6,1
Landslide,Kothmale,Nuwara Eliya,2010,12,6,252.6,1
Landslide,Walapane,Nuwara Eliya,2010,11,18,287.4,1
Landslide,Kalupahana(GN),Badulla,2010,5,26,175.2,0
Landslide,Galsiyambalagama(GN),Kegalle,2010,4,26,197.0,0
Landslide,Ihala Thaldoowa(GN),Kegalle,2010,5,16,205.0,0
Landslide,Alagoda(GN),Kegalle,2010,5,16,205.0,0
Landslide,Hulandoowa(GN),Ratnapura,2010,5,17,658.5,0
Landslide,Kalatuwawa East(GN),Ratnapura,2010,5,17,658.5,0
Landslide,Bowala(GN),Kandy,2010,1,6,117.7,0
Landslide,Bahirawakanda(GN),Kandy,2010,5,23,122.5,0
Landslide,Watapuluwa West(GN),Kandy,2010,5,15,122.5,0
Landslide,Pallegama(GN),Kandy,2010,12,6,468.3,0
Landslide,Alawathugoda(GN),Kandy,2010,4,24,284.2,0
Landslide,Dayagama(GN),Nuwara Eliya,2010,3,27,134.4,0
Landslide,Lippakelle(GN),Nuwara Eliya,2010,4,20,198.5,0
Landslide,Pundaluoya(GN),Nuwara Eliya,2010,5,19,207.3,0
Landslide,Rojersangama South(GN),Nuwara Eliya,2010,5,27,207.3,0
Landslide,                                                            ,Galle,2010,5,22,795.0,0
Landslide,Mathurata(GN),Nuwara Eliya,2010,3,5,134.4,1
Landslide,Pundaluoya(GN),Nuwara Eliya,2010,5,19,207.3,1
Landslide,Summerset(GN),Nuwara Eliya,2010,5,22,207.3,1
Landslide,Beragala(GN),Badulla,2010,4,26,328.9,0
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,5,19,122.5,1
Landslide,Kotamuduna(GN),Monaragala,2010,3,5,103.0,0
Landslide,Deeyakaduwa East(GN),Kaluthara,2010,4,6,137.2,0
Landslide,Kothmale,Nuwara Eliya,2010,10,13,206.2,1
Landslide,Nuwara Eliya,Nuwara Eliya,2010,10,9,206.2,1
Landslide,Kothmale,Nuwara Eliya,2010,10,7,206.2,1
Landslide,Nuwara Eliya,Nuwara Eliya,2010,10,6,206.2,1
Landslide,Kothmale,Nuwara Eliya,2010,9,29,161.9,1
Landslide,Dehiovita,Kegalle,2010,5,18,205.0,1
Landslide,Kumbaloluwa(GN),Nuwara Eliya,2010,5,12,207.3,1
Landslide,Wedamulla(GN),Nuwara Eliya,2010,6,12,283.6,1
Landslide,Mathurata,Nuwara Eliya,2010,11,18,287.4,1
Landslide,Wedamulla(GN),Nuwara Eliya,2010,10,13,206.2,1
Landslide,Bangalahatha(GN),Nuwara Eliya,2010,9,10,161.9,1
Landslide,Ramboda(GN),Nuwara Eliya,2010,7,10,188.0,1
Landslide,Shanthipura(GN),Nuwara Eliya,2010,6,10,283.6,1
Landslide,Ramboda(GN),Nuwara Eliya,2010,9,29,161.9,1
Landslide,Dikella(GN),Kegalle,2010,5,18,205.0,1
Landslide,Galabalana Kanda(GN),Kegalle,2010,5,18,205.0,1
Landslide,Malwarusawa,Kegalle,2010,5,18,205.0,1
Landslide,Mahagama(GN),Kaluthara,2010,5,18,157.5,0
Landslide,Paregama South(GN),Kaluthara,2010,4,20,137.2,0
Landslide,Delgoda(GN),Kaluthara,2010,3,6,68.6,0
Landslide,Pathadumbara,Kandy,2010,10,1,246.3,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,5,21,122.5,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,6,1,189.2,1
Landslide,Thenna(GN),Matale,2010,2,10,71.0,1
Landslide,Udunuwara,Kandy,2010,11,22,546.7,1
Landslide,Moragahapitiya(GN),Matale,2010,2,10,71.0,1
Landslide,Harispattuwa,Kandy,2010,11,20,546.7,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,18,546.7,1
Landslide,Harispattuwa,Kandy,2010,11,18,546.7,1
Landslide,Guruwela North(GN),Matale,2010,2,10,71.0,1
Landslide,Guruwela South(GN),Matale,2010,2,10,71.0,1
Landslide,Pandivita(GN),Matale,2010,2,12,71.0,1
Landslide,Beragala(GN),Badulla,2010,11,25,440.3,1
Landslide,Bowala(GN),Kurunegala,2010,2,10,1.5,1
Landslide,Udakottamulla(GN),Kurunegala,2010,1,10,85.7,1
Landslide,Mirissala(GN),Kurunegala,2010,1,10,85.7,1
Landslide,Nilwakka(GN),Kegalle,2010,1,12,62.0,1
Landslide,Paregama South(GN),Kaluthara,2010,4,20,137.2,1
Landslide,Udadumbara,Kandy,2010,11,18,546.7,1
Landslide,Rojersangama South(GN),Nuwara Eliya,2010,5,27,207.3,1
Landslide,Kandemada(GN),Matale,2010,2,10,71.0,1
Landslide,Udapalatha,Kandy,2010,11,22,546.7,1
Landslide,Poojapitiya,Kandy,2010,11,22,546.7,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,24,546.7,1
Landslide,Embuldeniya,Colombo,2010,5,21,727.8,0
Landslide,Gongitota (GN),Gampaha,2010,2,19,36.0,0
Landslide,Ganegama South,Galle,2010,5,18,795.0,0
Landslide,Bodhiya Rd,Colombo,2010,5,21,727.8,0
Landslide,77/22 Beragahapatumaga,Colombo,2010,5,21,727.8,0
Landslide,Wagawatta(GN),Kaluthara,2010,5,18,157.5,1
Landslide,Mahagama(GN),Kaluthara,2010,5,18,157.5,1
Landslide,Mathugama,Kaluthara,2010,11,10,218.4,1
Landslide,Udunuwara,Kandy,2010,11,10,546.7,1
Landslide,Kolonna,Ratnapura,2010,5,17,658.5,1
Landslide,Pathahewaheta,Kandy,2010,12,5,468.3,1
Landslide,Harispattuwa,Kandy,2010,12,4,468.3,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,12,4,468.3,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,30,546.7,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,27,546.7,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,26,546.7,1
Landslide,Yatinuwara,Kandy,2010,11,26,546.7,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,11,22,546.7,1
Landslide,Eheliyagoda,Ratnapura,2010,5,17,658.5,1
Landslide,Udunuwara,Kandy,2010,10,7,246.3,1
Landslide,Yatinuwara,Kandy,2010,11,18,546.7,1
Landslide,Deeyakaduwa East(GN),Kaluthara,2010,4,6,137.2,1
Landslide,Hanguranketha,Nuwara Eliya,2010,5,3,207.3,1
Landslide,Panvila,Kandy,2010,10,5,246.3,1
Landslide,Nuwara Eliya,Nuwara Eliya,2010,3,27,134.4,1
Landslide,77/22 Beragahapatumaga,Colombo,2010,5,21,727.8,1
Landslide,Bodhiya Rd,Colombo,2010,5,21,727.8,1
Landslide,Embuldeniya,Colombo,2010,5,21,727.8,1
Landslide,Akurana,Kandy,2010,4,24,284.2,1
Landslide,Ogastawatta(GN),Kandy,2010,5,19,122.5,1
Landslide,Nittawela(GN),Kandy,2010,5,19,122.5,1
Landslide,Ogastawatta(GN),Kandy,2010,5,21,122.5,1
Landslide,Bowala(GN),Kandy,2010,1,6,117.7,1
Landslide,Pasbage Korale,Kandy,2010,6,12,189.2,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,5,15,122.5,1
Landslide,Kandy Four Gravets & Gangawata,Kandy,2010,5,23,122.5,1
Landslide,Bahirawakanda(GN),Kandy,2010,5,23,122.5,1
Landslide,Meepitiya(GN),Kegalle,2010,2,10,58.0,1
Landslide,Buthkanda(GN),Ratnapura,2010,3,12,157.5,1
Landslide,Kothmale,Nuwara Eliya,2010,5,19,207.3,1
Landslide,Nuwara Eliya,Nuwara Eliya,2010,5,22,207.3,1
Landslide,Nuwara Eliya,Nuwara Eliya,2010,4,20,198.5,1
Landslide,Bope-Poddala,Galle,2010,5,22,795.0,1
Landslide,Pareigama South(GN),Kaluthara,2010,4,20,137.2,1
